CaseNum,STATUS,PROGRAM,TIME,cDATE,SITE,EB1,EB2,EB3,EB4,EB5,EB6,EB7,EB8,EB9,EB10,EB11,EB12,EB13,EB14,EB15,EB16,EB17,EB18,EB19,EB20,EB21,EB22,EB23,EB24,EB25,EB26,EB27,EH1,EH2,EH3,EH4,EH5,EH6,EH7,EH8,EH9,EH10,EH11,EH12,EH13,EH14,EH15,EH16,EH17,EH18,EH19,EH20,EH21,EH22,EH23,EH24,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,R1,R2,SEF1,SEF2,SEF3,SEF4,SEF5,SEF6,SEF7,SEF8,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,SPR1,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR8,SPR9,SPR10,SPR11,SPR12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Employed,FULLPART,YearsEmployed,MonthsEmployed,DaysEmployed,HourlyWage,HealthInsurance,Pension,PayBills,Children,Adults,Earners,HouseIncome,Welfare,MaritalStatus,Housing,HopeFuture,Life1Month,Life6Months,Life1Year,Life5Years,Age,YearBorn,Gender,Race,YearsSchool,EDULevel,YearsJobTrain
1022,0,2,1,2022.2.4,2,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,6,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,1,3,1,5,2,1,1,4,5,99,99,99,77,4,2,5,5,5,5,5,5,3,5,4,4,3,5,3,2,3,5,10,10,10,0,10,0,1,1,4,4,4,4,1,1,4,4,4,4,7,4,4,6,7,7,7,7,4,7,4,7,1,77,0,5,6,7.25,0,0,0,99,99,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
1022,0,2,2,2022.2.5,2,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,10,10,10,10,0,6,10,7,10,10,10,10,10,10,10,5,10,6,10,10,10,10,3,2,1,99,4,99,99,99,99,4,99,5,99,99,77,4,4,4,4,4,4,3,4,4,3,4,4,3,5,3,2,3,5,3,0,0,10,0,10,1,3,2,3,3,3,3,2,3,3,2,4,5,5,5,5,5,4,5,6,6,6,4,6,1,1,99,1,15,77,77,77,99,0,3,2,99,0,2,99,77,77,77,77,77,17,1994,1,2,3,1,0
1022,0,2,3,2022.2.6,2,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,10,10,10,10,0,6,10,7,10,10,10,10,10,10,10,5,10,6,10,10,10,10,3,2,1,99,4,99,99,99,99,4,99,5,99,99,77,4,4,4,4,4,4,3,4,4,3,2,5,2,5,1,1,5,5,8,2,9,1,9,0,1,1,4,4,3,4,1,2,4,4,1,1,5,4,5,2,2,3,2,6,1,2,3,6,1,1,99,1,15,77,77,77,99,0,3,2,99,0,2,99,77,77,77,77,77,17,1994,1,2,3,1,0
1022,0,2,4,2022.2.7,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,2,4,1,2,5,5,5,5,3,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,3,4,5,3,3,3,4,9,10,9,10,9,0,1,1,4,4,3,4,2,2,4,4,1,1,6,4,6,3,6,3,1,7,2,2,4,6,0,77,77,77,77,77,77,77,1,3,1,1,6000,1,2,0,77,77,77,77,77,23,1988,1,2,3,0,1
1023,0,2,1,2022.2.8,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,1,2,5,5,5,1,2,4,5,3,3,3,5,3,1,5,4,4,4,4,4,4,4,3,3,3,5,3,2,3,4,5,5,5,5,5,5,1,1,4,4,4,4,1,1,4,4,1,1,7,3,4,1,6,3,1,5,4,3,5,6,0,77,77,77,77,77,77,77,1,3,1,1,25000,1,2,0,1,2,2,2,2,99,99,99,99,99,99,99
1023,0,2,2,2022.2.9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,99,3,3,99,3,3,3,3,1,5,8,10,10,10,10,8,10,8,5,8,8,8,8,8,10,10,8,8,8,10,9,5,10,3,3,5,3,3,3,3,1,2,1,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,77,77,77,77,77,77,77,77,2,2,2,3,2,1,2,1,4,4,4,4,1,2,4,4,1,1,4,2,6,2,5,2,2,5,2,4,3,5,1,1,2,7,99,77,77,77,0,2,1,1,20000,1,2,0,77,77,77,77,77,29,1982,1,2,12,7,0
1023,0,2,3,2022.2.10,2,1,1,1,1,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,1,3,3,99,99,3,5,3,5,5,5,3,3,3,3,9,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,3,1,2,5,5,5,2,1,1,2,2,3,3,3,3,3,3,3,3,3,5,2,5,2,2,3,4,8,2,8,4,7,3,4,3,3,3,3,3,2,1,3,3,3,3,4,5,7,4,6,4,3,3,6,6,7,6,1,77,2,4,0,11.53,0,0,0,2,1,1,18000,1,2,0,1,1,1,1,2,99,99,99,99,99,99,99
1023,0,2,4,2022.2.11,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,2,3,5,2,5,5,2,2,5,5,3,5,1,5,2,3,3,4,4,5,5,5,5,5,3,5,4,5,3,3,4,5,10,1,10,1,10,0,2,1,4,4,4,4,1,1,4,4,4,1,7,3,7,1,7,1,1,1,1,2,1,7,1,1,99,2,99,77,77,77,0,1,1,1,15000,1,2,0,77,77,77,77,77,23,1989,1,2,10,99,0
1024,0,2,1,2022.2.12,2,5,99,1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,2,1,4,1,5,2,2,2,1,5,2,2,1,1,99,4,4,4,5,5,5,5,5,5,3,2,4,4,5,4,3,4,8,3,8,2,8,2,1,1,4,4,4,4,1,1,4,4,1,1,3,3,6,1,7,3,5,5,3,4,5,4,0,77,0,3,0,10,1,99,0,1,1,1,14616,1,2,0,1,2,2,2,2,99,99,99,99,99,99,99
1024,0,2,2,2022.2.13,2,3,1,3,5,5,1,1,3,1,1,1,1,1,3,1,3,1,1,2,1,1,3,1,1,1,1,1,8,8,10,7,10,10,10,9,10,10,9,10,10,10,8,10,8,10,9,8,10,10,9,10,3,2,1,2,4,99,1,1,1,5,1,1,2,1,77,4,4,4,4,5,4,5,4,5,5,1,5,1,5,1,1,5,5,7,3,8,4,7,3,3,1,2,3,3,3,3,2,3,3,2,1,5,5,5,4,5,4,1,5,1,5,1,5,1,1,3,10,99,77,77,77,0,0,0,1,9000,1,2,0,77,77,77,77,77,21,1991,1,2,3,0,0
1024,0,2,3,2022.2.14,2,3,1,3,5,5,1,1,3,1,1,1,1,1,3,1,3,1,1,2,1,1,3,1,1,1,1,1,8,8,10,7,10,10,10,9,10,10,9,10,10,10,8,10,8,10,9,8,10,10,9,10,3,2,1,2,4,99,1,1,1,5,1,1,2,1,77,4,4,4,4,5,4,5,4,5,5,5,3,3,4,4,4,4,5,3,3,3,3,3,3,1,1,3,3,4,4,1,1,4,3,1,2,5,2,6,2,6,2,3,5,5,3,5,5,1,1,3,10,99,77,77,77,0,0,0,1,9000,1,2,0,77,77,77,77,77,21,1991,1,2,3,0,0
1024,0,2,4,2022.2.15,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,9,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,4,3,5,3,1,5,5,1,3,5,3,2,4,1,77,4,3,5,5,5,5,4,4,5,5,3,4,4,5,4,3,3,4,6,5,5,5,5,5,2,1,3,3,3,3,1,2,3,3,2,3,5,3,5,3,6,2,3,5,4,6,3,5,1,77,3,0,0,8.5,0,0,1,99,2,99,999,0,2,0,1,2,2,2,2,99,99,99,99,99,99,99
1025,0,2,1,2022.2.16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,3,2,1,2,1,5,4,1,1,1,1,1,1,1,1,4,4,5,5,4,4,5,4,5,5,3,5,5,5,5,2,3,5,6,5,5,5,5,5,2,1,3,3,3,3,2,2,3,3,2,2,6,3,6,3,6,3,5,5,4,3,4,4,1,1,0,5,0,77,77,77,1,1,1,1,4250,1,2,0,77,77,77,77,77,22,1989,1,2,1,3,0
1025,0,2,2,2022.2.17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,3,2,1,2,1,5,4,1,1,1,1,1,1,1,1,4,4,5,5,4,4,5,4,5,5,5,4,3,5,2,3,4,4,0,7,0,8,3,8,1,1,1,2,4,3,2,3,3,1,3,2,6,6,6,3,6,2,4,4,5,5,4,4,1,1,0,5,0,77,77,77,1,1,1,1,4250,1,2,0,77,77,77,77,77,22,1989,1,2,1,3,0
1025,0,2,3,2022.2.18,2,1,1,1,1,4,4,1,3,1,1,1,4,3,1,3,3,3,3,2,2,3,3,3,3,3,3,3,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,1,1,2,4,4,1,2,3,5,1,1,1,2,4,3,5,5,5,5,5,5,5,5,2,2,2,4,3,2,3,4,5,5,5,5,5,5,1,2,4,4,4,3,3,2,3,1,3,2,5,2,6,3,5,3,3,3,3,6,3,5,1,77,0,2,3,7.85,0,0,1,1,1,1,999,1,2,0,1,1,2,2,2,99,99,99,99,99,99,99
1025,0,2,4,2022.2.19,2,5,5,5,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,10,10,10,10,10,4,10,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,2,5,5,5,5,1,2,5,5,2,3,4,77,4,3,4,4,4,5,5,5,4,5,3,4,2,5,3,2,4,4,7,0,7,3,8,3,2,1,4,4,3,4,2,2,3,4,2,2,5,2,6,4,6,2,1,6,2,6,1,6,0,77,77,77,77,77,77,77,1,1,2,1,35000,1,0,1,77,77,77,77,77,30,1981,0,3,12,2,15
1026,0,2,1,2022.2.20,2,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,10,10,10,10,10,10,5,10,10,8,10,10,10,10,10,10,10,9,10,10,10,10,10,10,4,1,1,5,5,5,2,1,1,4,1,1,4,5,5,3,4,4,4,5,5,5,5,4,5,3,5,2,5,2,1,5,5,7,2,5,3,7,3,1,1,1,4,4,4,1,1,4,4,4,1,4,2,4,1,6,4,1,3,1,5,2,5,0,77,77,77,77,77,77,77,1,1,1,1,35000,0,0,1,1,2,2,2,2,99,99,99,99,99,99,99
1026,0,2,2,2022.2.21,2,1,1,1,1,2,99,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,10,9,9,10,10,10,9,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,9,2,2,1,1,2,2,2,2,2,3,4,1,2,3,3,4,4,5,5,5,5,4,4,3,4,3,2,2,5,2,2,4,5,4,4,5,6,6,6,1,1,4,4,4,4,3,1,4,4,1,1,2,1,1,1,2,2,1,2,1,7,2,5,1,1,99,9,4,77,77,77,1,1,1,1,12000,1,2,3,77,77,77,77,77,20,1991,1,2,12,2,4
1026,0,2,3,2022.2.22,2,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,1,5,6,6,6,9,7,9,9,10,8,10,10,10,10,10,10,9,9,10,10,10,10,10,10,3,2,1,1,1,3,2,2,2,3,2,1,4,3,4,3,4,5,5,4,4,4,4,4,4,4,4,3,5,2,1,5,5,0,5,0,10,0,10,1,2,2,4,3,4,2,2,3,4,1,1,7,1,7,1,7,1,1,7,1,5,1,7,1,77,0,6,0,8.5,0,0,1,1,1,1,15000,0,2,3,1,1,1,2,2,99,99,99,99,99,99,99
1026,0,2,4,2022.2.23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,1,1,3,3,5,1,3,5,5,1,1,3,5,4,2,5,3,5,5,5,5,5,5,2,4,2,5,2,3,4,5,0,10,0,10,0,10,2,1,3,4,3,4,1,2,3,4,1,1,7,1,7,1,7,1,1,7,1,7,1,7,1,1,1,4,99,77,77,77,0,2,0,1,18000,1,2,0,77,77,77,77,77,28,1983,1,2,12,2,6
1027,0,2,1,2022.2.24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,9,9,10,10,10,5,99,10,6,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,4,4,1,3,3,3,5,3,3,1,5,1,1,3,5,3,1,5,3,5,5,5,5,5,5,2,4,2,5,2,2,4,5,0,10,0,10,0,10,2,1,3,4,3,4,1,2,3,4,1,1,7,1,7,1,7,1,1,7,1,7,1,7,1,77,1,0,0,10.95,1,1,99,2,0,1,999,1,2,0,1,3,2,2,2,99,99,99,99,99,99,99
1027,0,2,2,2022.2.25,2,1,1,3,1,1,1,1,3,1,1,2,1,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,9,9,10,10,10,9,8,9,6,0,6,1,5,9,6,10,10,10,8,8,8,9,1,2,4,2,4,3,5,4,1,1,1,2,1,1,1,4,77,3,4,3,3,3,4,5,5,5,5,2,3,2,5,2,3,4,5,10,10,10,0,10,0,1,1,4,4,4,4,4,1,4,4,1,1,5,1,6,1,7,1,1,7,1,7,1,7,1,1,5,5,99,77,77,77,0,0,1,2,8000,0,5,1,77,77,77,77,77,50,1961,1,3,2,2,0
1027,0,2,3,2022.2.26,2,1,1,3,1,1,1,1,3,1,1,2,1,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,9,9,10,10,10,9,8,9,6,0,6,1,5,9,6,10,10,10,8,8,8,9,1,2,4,2,4,3,5,4,1,1,1,2,1,1,1,4,77,3,4,3,3,3,4,5,5,5,5,2,4,2,5,2,2,4,5,10,0,10,0,10,0,1,1,4,4,4,4,1,1,4,4,4,1,7,1,7,1,7,1,1,7,1,7,1,7,1,1,5,5,99,77,77,77,0,0,1,2,8000,0,5,1,77,77,77,77,77,50,1961,1,3,2,2,0
1027,0,2,4,2022.2.27,2,99,1,1,1,1,1,1,1,1,1,1,2,1,2,4,5,5,1,1,1,1,1,4,5,1,1,1,10,9,9,10,10,10,5,9,6,8,9,5,9,9,10,10,10,10,10,10,9,9,0,8,1,1,1,1,3,2,1,1,1,1,1,1,5,3,77,1,4,3,3,2,3,2,5,5,5,3,5,3,5,5,5,5,4,10,0,10,0,10,0,1,1,4,4,4,4,1,1,4,4,4,1,7,1,7,1,7,1,1,7,1,7,1,7,1,77,5,3,0,11.6,0,1,0,0,2,2,24000,0,5,1,0,1,1,1,1,99,99,99,99,99,99,99
1028,0,2,1,2022.2.28,2,5,5,4,4,4,3,1,3,2,5,5,3,3,3,4,5,4,3,3,3,4,4,3,3,3,5,5,7,7,10,10,7,7,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,2,1,2,4,4,2,1,2,3,5,1,2,1,4,4,4,4,4,4,5,5,4,3,4,3,4,2,5,3,3,4,4,0,10,0,8,0,10,1,1,4,4,4,4,1,1,4,4,1,1,1,1,7,1,7,1,1,7,1,7,1,7,1,77,5,0,0,11.95,1,1,1,4,1,1,30000,1,4,0,1,2,2,2,2,99,99,99,99,99,99,99
1028,0,2,2,2022.3.1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,1,1,1,1,1,1,1,5,10,10,10,10,10,10,10,10,10,10,0,5,6,6,9,9,10,10,10,10,10,8,10,9,5,5,2,5,3,3,5,1,2,3,5,1,2,1,4,3,4,5,5,4,4,5,5,5,5,2,2,2,5,2,2,5,5,5,5,5,5,5,6,1,1,4,4,4,4,1,1,4,4,1,1,2,1,7,1,7,1,1,4,1,7,1,7,0,77,77,77,77,77,77,77,1,4,1,0,4000,1,2,0,77,77,77,77,77,25,1986,1,2,3,0,1
1028,0,2,3,2022.3.2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,1,1,1,1,1,1,1,5,10,10,10,10,10,10,10,10,10,10,0,5,6,6,9,9,10,10,10,10,10,8,10,9,5,5,2,5,3,3,5,1,2,3,5,1,2,1,4,3,4,5,5,4,4,5,5,5,5,3,2,3,4,1,1,4,5,5,5,5,5,5,6,1,1,4,4,4,4,1,1,4,4,1,1,2,1,7,1,7,1,1,4,1,7,1,7,0,77,77,77,77,77,77,77,1,4,1,0,4000,1,2,0,77,77,77,77,77,25,1986,1,2,3,0,1
1028,0,2,4,2022.3.3,2,4,1,1,2,2,2,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,1,1,1,1,1,10,10,10,10,10,9,9,10,10,10,8,10,10,10,10,10,10,10,10,10,9,8,10,9,4,4,4,5,5,5,5,1,2,5,4,2,4,1,5,3,3,4,4,4,4,4,4,4,3,3,4,3,5,2,3,4,5,10,0,5,0,10,5,1,1,4,4,4,4,1,1,4,4,1,1,6,1,7,1,7,1,1,7,1,7,1,7,0,77,77,77,77,77,77,77,1,4,1,0,999,0,3,3,1,2,2,2,2,99,99,99,99,99,99,99
1029,0,2,1,2022.3.4,2,5,5,5,2,1,1,5,3,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,10,10,10,10,10,10,5,10,10,1,5,10,10,10,10,10,10,10,5,8,10,10,10,10,3,4,1,4,1,1,1,1,3,3,1,1,1,2,3,4,4,5,5,5,5,5,5,5,5,3,4,2,5,3,2,4,5,5,5,5,5,5,5,1,3,3,3,3,3,1,2,3,3,2,2,99,1,5,1,5,99,1,5,1,4,3,5,1,1,1,6,3,77,77,77,0,3,4,1,3000,1,2,0,77,77,77,77,77,20,1992,1,2,11,0,0
1029,0,2,2,2022.3.5,2,5,5,5,2,1,1,5,3,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,10,10,10,10,10,10,5,10,10,1,5,10,10,10,10,10,10,10,5,8,10,10,10,10,3,4,1,4,1,1,1,1,3,3,1,1,1,2,3,4,4,5,5,5,5,5,5,5,5,3,4,2,5,3,2,4,5,10,1,10,1,8,99,1,1,3,4,4,4,1,1,4,4,1,3,7,3,7,1,7,7,1,7,1,6,1,5,1,1,1,6,3,77,77,77,0,3,4,1,3000,1,2,0,77,77,77,77,77,20,1992,1,2,11,0,0
1029,0,2,3,2022.3.6,2,4,3,4,2,2,1,5,2,4,1,4,1,1,3,2,4,3,4,2,1,1,1,1,4,4,1,1,10,9,10,10,10,10,5,10,10,10,9,10,10,10,7,10,10,10,9,9,10,10,10,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,4,4,4,4,5,4,5,4,5,1,5,1,5,2,1,5,5,10,1,10,1,8,99,1,1,3,4,4,4,1,1,4,4,1,3,7,3,7,1,7,7,1,7,1,6,1,5,1,77,1,5,19,7.25,1,1,0,3,4,1,1181,1,2,0,0,1,2,2,2,99,99,99,99,99,99,99
1029,0,2,4,2022.3.7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,1,1,1,1,4,3,2,5,10,9,9,10,10,9,3,9,8,1,8,8,9,9,9,9,9,6,8,8,10,10,9,9,3,3,1,5,3,2,5,1,2,3,5,1,2,1,5,99,99,4,4,4,4,4,4,3,4,1,4,1,5,2,1,5,5,5,5,5,5,5,5,1,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,2,1,0,77,77,77,77,77,77,77,0,3,1,1,4000,1,2,0,77,77,77,77,77,36,1976,1,2,3,2,7
1030,0,2,1,2022.3.8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,8,8,8,8,9,8,8,9,9,9,9,9,99,9,9,10,4,2,1,2,2,5,5,2,3,4,5,1,3,3,1,4,4,4,4,4,4,4,4,4,4,1,4,1,5,2,1,5,5,5,5,7,6,6,6,1,1,4,4,4,4,1,2,4,4,4,4,5,5,7,4,5,4,5,4,4,2,3,3,1,77,0,6,0,8,0,0,1,4,1,1,9000,0,2,0,1,2,2,2,2,99,99,99,99,99,99,99
1030,0,2,2,2022.3.9,2,1,1,2,1,3,1,1,1,3,1,1,1,1,2,1,99,1,4,2,1,1,2,1,1,2,1,5,9,9,10,10,10,8,8,9,10,1,9,10,9,10,10,10,8,8,8,8,10,10,8,9,1,1,1,1,1,1,2,1,2,1,1,1,2,1,77,4,3,4,4,4,5,4,4,3,4,1,5,1,5,4,1,2,5,6,5,9,5,5,5,3,4,1,3,3,3,4,4,1,3,1,1,5,5,7,5,5,7,1,7,7,1,7,4,0,77,77,77,77,77,77,77,99,2,3,2,999,0,2,4,1,2,2,2,2,99,99,99,99,99,99,99
1030,0,2,3,2022.3.10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9,9,10,10,10,9,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,5,4,5,5,5,1,4,3,5,3,2,3,5,3,4,5,5,5,5,5,5,5,5,1,1,1,5,1,1,5,5,7,8,8,6,7,5,3,4,1,3,2,3,4,1,3,1,4,4,5,5,7,5,5,3,1,4,4,4,6,6,1,77,4,11,0,13.89,1,1,1,5,1,1,29000,0,1,1,1,2,2,2,2,99,99,99,99,99,99,99
1030,0,2,4,2022.3.11,2,4,1,3,3,5,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,5,1,2,1,2,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,3,4,1,1,1,1,1,2,1,1,2,2,77,99,1,3,3,4,3,3,3,3,3,1,1,1,5,1,1,5,5,10,8,8,8,8,8,4,4,1,1,4,4,4,4,4,1,4,1,7,1,7,7,7,7,1,7,1,7,1,7,0,77,77,77,77,77,77,77,99,99,4,1,999,99,2,2,1,1,2,2,2,99,99,99,99,99,99,99
1031,0,2,1,2022.3.12,2,4,4,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,3,1,1,1,2,2,1,1,1,10,10,10,10,10,10,10,10,7,1,10,10,1,10,8,10,10,10,10,10,10,10,10,10,2,1,5,4,5,4,5,1,2,1,5,5,5,5,5,4,4,3,4,4,5,4,4,5,4,1,5,1,5,2,1,4,5,7,5,8,5,5,5,1,1,3,3,3,4,1,1,3,4,1,1,5,1,7,1,6,1,2,5,2,6,1,7,1,77,4,6,0,8.25,0,0,0,3,1,1,12000,1,2,3,1,2,3,2,2,99,99,99,99,99,99,99
1031,0,2,2,2022.3.13,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,4,2,1,1,1,3,3,1,1,1,5,1,1,1,2,4,4,4,5,5,5,5,5,5,5,2,4,2,5,2,1,4,5,5,6,6,5,5,5,2,1,3,4,4,3,1,1,3,4,2,1,6,5,7,3,4,4,4,6,3,5,3,6,1,77,6,99,99,8.5,0,0,1,3,99,1,11000,0,2,3,99,3,3,3,3,43,1970,1,2,11,1,1
1031,0,2,3,2022.3.14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,5,4,5,8,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,1,1,1,1,5,4,4,1,1,1,5,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,3,2,5,2,3,3,5,8,5,8,9,9,9,1,1,4,4,3,4,1,1,4,4,3,1,6,4,7,5,6,7,6,5,4,5,4,4,1,1,4,9,99,77,77,77,0,3,1,1,11000,0,2,0,77,77,77,77,77,42,1970,1,2,11,1,14
1031,0,2,4,2022.3.15,2,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,10,8,10,10,10,9,8,10,10,8,9,10,10,10,10,10,8,8,9,9,10,10,10,10,3,1,1,3,4,4,5,2,3,4,5,1,3,2,5,4,4,4,4,4,4,4,4,3,4,2,3,2,5,2,3,3,5,4,3,9,3,8,2,1,1,4,4,4,4,1,2,4,4,4,4,5,4,6,2,4,4,3,4,3,5,3,6,0,77,77,77,77,77,77,77,99,3,2,1,999,1,2,0,1,1,2,2,2,99,99,99,99,99,99,99
1032,0,2,1,2022.3.16,2,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,8,8,10,10,10,7,10,7,9,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,2,1,4,1,5,5,1,1,4,1,3,3,3,77,4,4,4,4,5,5,4,5,4,5,3,3,1,5,3,1,3,5,10,0,9,2,8,1,2,1,4,4,4,4,1,1,3,4,1,1,5,5,4,2,5,5,2,5,5,4,4,6,1,77,1,0,0,8.25,1,0,0,0,1,1,10000,0,2,0,1,2,2,2,2,99,99,99,99,99,99,99
1032,0,2,2,2022.3.17,2,5,4,2,3,5,5,1,1,2,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,2,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,3,3,3,4,2,2,4,5,9,2,9,3,3,5,2,2,2,3,2,3,2,3,3,3,3,2,5,7,7,7,7,7,5,5,7,1,7,1,0,77,77,77,77,77,77,77,1,3,4,2,600,1,2,0,77,77,77,77,77,20,1991,1,2,3,0,0
1032,0,2,3,2022.3.18,2,5,4,2,3,5,5,1,1,2,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,2,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,4,3,8,5,7,3,1,1,4,4,4,4,1,1,4,4,1,1,6,2,99,1,5,4,1,6,2,6,3,6,0,77,77,77,77,77,77,77,1,3,4,2,600,1,2,0,77,77,77,77,77,20,1991,1,2,3,0,0
